Document	Matched Term	Code	Concept Name	Semantic Type	Annotations	Certainty	ContextualAspect	ContextualModality	Degree	Experiencer	Permanence	Polarity	Temporality
11175472.txt	absence	RID34780	RID34780		absence/13715								
11175472.txt	coronary artery	RID35862	RID35862		coronary/13726, artery/13735								
11175472.txt	coronary artery	RID28727	RID28727		coronary/13726, artery/13735								
11175472.txt	al	RID11786	RID11786		al/13766								
11175472.txt	amount	RID5761	RID5761		amount/13801								
11175472.txt	calcium	RID11800	RID11800		calcium/13811								
11175472.txt	atherosclerotic plaques	RID3290	RID3290		atherosclerotic/13822, plaques/13838								
11175472.txt	computed tomography	RID10321	RID10321		computed/13868, tomography/13877								
11175472.txt	patients	RID49815	RID49815		patients/13891								
11175472.txt	without	RID49854	RID49854		without/13909								
11175472.txt	coronary artery	RID35862	RID35862		coronary/13917, artery/13926								
11175472.txt	coronary artery	RID28727	RID28727		coronary/13917, artery/13926								
11175472.txt	calcium	RID11800	RID11800		calcium/13970								
11175472.txt	deposits	RID5187	RID5187		deposits/13978								
11175472.txt	first	RID5996	RID5996		first/14003								
11175472.txt	calcification	RID5196	RID5196		calcification/14110								
11175472.txt	volume	RID28668	RID28668		volume/14124								
11175472.txt	total	RID5689	RID5689		total/14142								
11175472.txt	calcified	RID5747	RID5747		calcified/14148								
11175472.txt	atherosclerotic plaque	RID3290	RID3290		atherosclerotic/14170, plaque/14186								
11175472.txt	Patients	RID49815	RID49815		Patients/14211								
11175472.txt	coronary artery	RID35862	RID35862		coronary/14225, artery/14234								
11175472.txt	coronary artery	RID28727	RID28727		coronary/14225, artery/14234								
11175472.txt	large	RID5778	RID5778		large/14256								
11175472.txt	amount	RID5761	RID5761		amount/14262								
11175472.txt	new	RID5720	RID5720		new/14272								
11175472.txt	calcium	RID11800	RID11800		calcium/14276								
11175472.txt	deposits	RID5187	RID5187		deposits/14284								
11175472.txt	asymptomatic	RID38811	RID38811		asymptomatic/14317								
11175472.txt	patients	RID49815	RID49815		patients/14343								
11175472.txt	no	RID28475	RID28475		no/14357								
11175472.txt	calcification	RID5196	RID5196		calcification/14372								
11175472.txt	both	RID5770	RID5770		both/14387								
11175472.txt	first	RID5996	RID5996		first/14399								
11175472.txt	ischemic heart disease	RID3235	RID3235		ischemic/14443, heart/14452, disease/14458								
11175472.txt	low	RID46059	RID46059		low/14479								
11175472.txt	Coronary artery calcification	RID50146	RID50146		Coronary/14488, artery/14497, calcification/14504								
11175472.txt	males	RID5653	RID5653		males/14539								
11175472.txt	females	RID5654	RID5654		females/14553								
11175472.txt	decreases	RID5733	RID5733		decreases/14608								
11175472.txt	decreases	RID36044	RID36044		decreases/14608								
11175472.txt	increases	RID5732	RID5732		increases/14625								
11175472.txt	increases	RID36043	RID36043		increases/14625								
11175472.txt	parallel	RID28692	RID28692		parallel/14642								
11175472.txt	coronary artery	RID35862	RID35862		coronary/14685, artery/14694								
11175472.txt	coronary artery	RID28727	RID28727		coronary/14685, artery/14694								
11175472.txt	females	RID5654	RID5654		females/14731								
11175472.txt	atherosclerosis	RID39049	RID39049		atherosclerosis/14761								
11175472.txt	before	RID39331	RID39331		before/14777								
11175472.txt	hormones	RID39034	RID39034		hormones/14812								
11175472.txt	several	RID5763	RID5763		several/14827								
11175472.txt	coronary artery	RID35862	RID35862		coronary/14881, artery/14890								
11175472.txt	coronary artery	RID28727	RID28727		coronary/14881, artery/14890								
11175472.txt	coronary coronary calcification	RID50146	RID50146		coronary/14881, coronary/14917, calcification/14946								
11175472.txt	angiography	RID10371	RID10371		angiography/14926								
11175472.txt	computed tomography	RID10321	RID10321		computed/14978, tomography/14987								
11175472.txt	high	RID46060	RID46060		high/15001								
11175472.txt	Calcifications	RID5196	RID5196		Calcifications/15056								
11175472.txt	Calcifications	RID34642	RID34642		Calcifications/15056								
11175472.txt	proximal	RID5829	RID5829		proximal/15100								
11175472.txt	arteries	RID28585	RID28585		arteries/15124								
11175472.txt	arteries	RID478	RID478		arteries/15124								
11175472.txt	Large	RID5778	RID5778		Large/15149								
11175472.txt	amounts	RID5761	RID5761		amounts/15155								
11175472.txt	calcium	RID11800	RID11800		calcium/15166								
11175472.txt	severe	RID5673	RID5673		severe/15209								
11175472.txt	stenoses	RID5016	RID5016		stenoses/15216								
11175472.txt	Calcifications	RID5196	RID5196		Calcifications/15228								
11175472.txt	Calcifications	RID34642	RID34642		Calcifications/15228								
11175472.txt	computed tomography	RID10321	RID10321		computed/15262, tomography/15271								
11175472.txt	coronary artery	RID35862	RID35862		coronary/15299, artery/15308								
11175472.txt	coronary artery	RID28727	RID28727		coronary/15299, artery/15308								
11175472.txt	patients	RID49815	RID49815		patients/15342								
11175472.txt	out patients	RID45899	RID45899		out/15423, patients/15433								
11175472.txt	coronary artery calcification	RID50146	RID50146		coronary/15478, artery/15487, calcification/15494								
11175472.txt	computed tomography	RID10321	RID10321		computed/15519, tomography/15528								
11175472.txt	positive	RID49898	RID49898		positive/15593								
11175472.txt	all	RID5769	RID5769		all/15633								
11175472.txt	patients	RID49815	RID49815		patients/15637								
11175472.txt	no	RID28475	RID28475		no/15651								
11175472.txt	coronary artery	RID35862	RID35862		coronary/15654, artery/15663								
11175472.txt	coronary artery	RID28727	RID28727		coronary/15654, artery/15663								
11175472.txt	no	RID28475	RID28475		no/15687								
11175472.txt	calcification	RID5196	RID5196		calcification/15690								
11175472.txt	computed tomography	RID10321	RID10321		computed/15715, tomography/15724								
11175472.txt	negative	RID49897	RID49897		negative/15740								
11175472.txt	out patients	RID45899	RID45899		out/15779, patients/15788								
11175472.txt	no	RID28475	RID28475		no/15805								
11175472.txt	calcification coronary artery coronary	RID50146	RID50146		calcification/15808, coronary/15839, artery/15848, coronary/15866								
11175472.txt	angiography	RID10371	RID10371		angiography/15875								
11175472.txt	lesions	RID3874	RID3874		lesions/15905								
11175472.txt	lesions	RID34301	RID34301		lesions/15905								
11175472.txt	lesions	RID38780	RID38780		lesions/15905								
11175472.txt	lesions	RID39055	RID39055		lesions/15905								
11175472.txt	right coronary artery	RID544	RID544		right/15920, coronary/15926, artery/15935								
11175472.txt	certain	RID39047	RID39047		certain/15951								
11175472.txt	calcium	RID11800	RID11800		calcium/16033								
11175472.txt	lower	RID46058	RID46058		lower/16074								
11175472.txt	coronary artery calcification	RID50146	RID50146		coronary/16110, artery/16119, calcification/16126								
11175472.txt	computed tomography	RID10321	RID10321		computed/16151, tomography/16160								
11175472.txt	patients	RID49815	RID49815		patients/16174								
11175472.txt	al	RID11786	RID11786		al/16228								
11175472.txt	patients	RID49815	RID49815		patients/16322								
11175472.txt	absence	RID34780	RID34780		absence/16511								
11175472.txt	coronary artery	RID35862	RID35862		coronary/16522, artery/16531								
11175472.txt	coronary artery	RID28727	RID28727		coronary/16522, artery/16531								
11175472.txt	noninvasive	RID5681	RID5681		noninvasive/16556								
11175472.txt	computed tomography	RID10321	RID10321		computed/16592, tomography/16601								
11175472.txt	mean	RID39224	RID39224		mean/16629								
11175472.txt	calcification	RID5196	RID5196		calcification/16634								
11175472.txt	patients	RID49815	RID49815		patients/16671								
11175472.txt	lesions	RID3874	RID3874		lesions/16685								
11175472.txt	lesions	RID34301	RID34301		lesions/16685								
11175472.txt	lesions	RID38780	RID38780		lesions/16685								
11175472.txt	lesions	RID39055	RID39055		lesions/16685								
11175472.txt	single	RID5762	RID5762		single/16698								
11175472.txt	coronary artery	RID35862	RID35862		coronary/16705, artery/16714								
11175472.txt	coronary artery	RID28727	RID28727		coronary/16705, artery/16714								
11175472.txt	computed tomography	RID10321	RID10321		computed/16879, tomography/16888								
11175472.txt	noninvasive	RID5681	RID5681		noninvasive/16920								
11175472.txt	coronary artery	RID35862	RID35862		coronary/16953, artery/16962								
11175472.txt	coronary artery	RID28727	RID28727		coronary/16953, artery/16962								
11175472.txt	high	RID46060	RID46060		high/16984								
11175472.txt	patients	RID49815	RID49815		patients/17053								
11175472.txt	severe disease	RID5379	RID5379		severe/17072, disease/17079								
11175472.txt	lesions	RID3874	RID3874		lesions/17103								
11175472.txt	lesions	RID34301	RID34301		lesions/17103								
11175472.txt	lesions	RID38780	RID38780		lesions/17103								
11175472.txt	lesions	RID39055	RID39055		lesions/17103								
11175472.txt	single	RID5762	RID5762		single/17118								
11175472.txt	coronary artery right coronary artery	RID544	RID544		coronary/17125, artery/17134, right/17235, coronary/17241, artery/17250								
11175472.txt	high	RID46060	RID46060		high/17178								
11175472.txt	false	RID49835	RID49835		false/17192								
11175472.txt	lesions	RID3874	RID3874		lesions/17220								
11175472.txt	lesions	RID34301	RID34301		lesions/17220								
11175472.txt	lesions	RID38780	RID38780		lesions/17220								
11175472.txt	lesions	RID39055	RID39055		lesions/17220								
12856269.txt	moderate high	RID46061	RID46061		moderate/46, high/59								
12856269.txt	high pressure balloon	RID11050	RID11050		high/59, pressure/64, balloon/73								
12856269.txt	pressure inflation	RID12915	RID12915		pressure/64, inflation/81								
12856269.txt	stent	RID5598	RID5598		stent/115								
12856269.txt	acute	RID5718	RID5718		acute/138								
12856269.txt	myocardial infarction	RID3236	RID3236		myocardial/144, infarction/155								
12856269.txt	After	RID39330	RID39330		After/176								
12856269.txt	stent	RID5598	RID5598		stent/202								
12856269.txt	patients	RID49815	RID49815		patients/225								
12856269.txt	groups	RID5700	RID5700		groups/254								
12856269.txt	balloon	RID5451	RID5451		balloon/283								
12856269.txt	inflation pressure	RID12915	RID12915		inflation/291, pressure/301								
12856269.txt	All	RID5769	RID5769		All/385								
12856269.txt	patients	RID49815	RID49815		patients/389								
12856269.txt	angiography	RID10371	RID10371		angiography/422								
12856269.txt	mean	RID39224	RID39224		mean/460								
12856269.txt	stent	RID5598	RID5598		stent/465								
12856269.txt	pressure	RID13034	RID13034		pressure/482								
12856269.txt	Stents	RID5598	RID5598		Stents/553								
12856269.txt	moderate	RID5672	RID5672		moderate/575								
12856269.txt	pressures	RID13034	RID13034		pressures/584								
12856269.txt	smaller	RID38669	RID38669		smaller/631								
12856269.txt	minimal	RID5670	RID5670		minimal/654								
12856269.txt	lumen	RID5969	RID5969		lumen/662								
12856269.txt	diameter	RID13432	RID13432		diameter/668								
12856269.txt	acute	RID5718	RID5718		acute/735								
12856269.txt	lumen	RID5969	RID5969		lumen/796								
12856269.txt	vessel	RID4	RID4		vessel/880								
12856269.txt	groups	RID5700	RID5700		groups/951								
12856269.txt	high	RID46060	RID46060		high/1003								
12856269.txt	pressures	RID13034	RID13034		pressures/1008								
12856269.txt	acute	RID5718	RID5718		acute/1199								
12856269.txt	myocardial infarction	RID3236	RID3236		myocardial/1205, infarction/1216								
12856269.txt	stents	RID5598	RID5598		stents/1228								
12856269.txt	balloon pressure high	RID11050	RID11050		balloon/1399, pressure/1407, high/1443								
12856269.txt	pressure inflation	RID12915	RID12915		pressure/1407, inflation/1416								
12856269.txt	High pressure balloon	RID11050	RID11050		High/1483, pressure/1488, balloon/1497								
12856269.txt	pressure inflations	RID12915	RID12915		pressure/1488, inflations/1505								
12856269.txt	12	RID6018	RID6018		12/1518								
12856269.txt	stent	RID5598	RID5598		stent/1559								
12856269.txt	tissue	RID13298	RID13298		tissue/1608								
12856269.txt	growth	RID39547	RID39547		growth/1615								
12856269.txt	repair	RID10407	RID10407		repair/1622								
12856269.txt	new	RID5720	RID5720		new/1677								
12856269.txt	vessel	RID4	RID4		vessel/1688								
12856269.txt	11	RID6016	RID6016		11/1715								
12856269.txt	investigations	RID11697	RID11697		investigations/1834								
12856269.txt	intravascular	RID11159	RID11159		intravascular/1854								
12856269.txt	ultrasound	RID10326	RID10326		ultrasound/1868								
12856269.txt	12	RID6018	RID6018		12/1892								
12856269.txt	percutaneous	RID11176	RID11176		percutaneous/1911								
12856269.txt	intervention	RID10381	RID10381		intervention/1933								
12856269.txt	acute	RID5718	RID5718		acute/1954								
12856269.txt	myocardial infarction	RID3236	RID3236		myocardial/1960, infarction/1971								
12856269.txt	high pressure balloon	RID11050	RID11050		high/2000, pressure/2005, balloon/2014								
12856269.txt	pressure inflations	RID12915	RID12915		pressure/2005, inflations/2022								
12856269.txt	Stent	RID5598	RID5598		Stent/2087								
12856269.txt	Angioplasty	RID11031	RID11031		Angioplasty/2101								
12856269.txt	Myocardial Infarction	RID3236	RID3236		Myocardial/2116, Infarction/2127								
12856269.txt	routine	RID10392	RID10392		routine/2157								
12856269.txt	flow	RID13035	RID13035		flow/2240								
